date	ouv	haut	bas	clot	vol	devise	
01/10/2019 00:00	-0.549	-0.549	-0.549	-0.549	0		
02/10/2019 00:00	-0.551	-0.551	-0.551	-0.551	0		
03/10/2019 00:00	-0.555	-0.555	-0.555	-0.555	0		
04/10/2019 00:00	-0.553	-0.553	-0.553	-0.553	0		
07/10/2019 00:00	-0.554	-0.554	-0.554	-0.554	0		
08/10/2019 00:00	-0.552	-0.552	-0.552	-0.552	0		
09/10/2019 00:00	-0.552	-0.552	-0.552	-0.552	0		
10/10/2019 00:00	-0.552	-0.552	-0.552	-0.552	0		
11/10/2019 00:00	-0.55	-0.55	-0.55	-0.55	0		
14/10/2019 00:00	-0.549	-0.549	-0.549	-0.549	0		
15/10/2019 00:00	-0.551	-0.551	-0.551	-0.551	0		
16/10/2019 00:00	-0.548	-0.548	-0.548	-0.548	0		
17/10/2019 00:00	-0.548	-0.548	-0.548	-0.548	0		
18/10/2019 00:00	-0.547	-0.547	-0.547	-0.547	0		
21/10/2019 00:00	-0.549	-0.549	-0.549	-0.549	0		
22/10/2019 00:00	-0.548	-0.548	-0.548	-0.548	0		
23/10/2019 00:00	-0.547	-0.547	-0.547	-0.547	0		
24/10/2019 00:00	-0.548	-0.548	-0.548	-0.548	0		
25/10/2019 00:00	-0.548	-0.548	-0.548	-0.548	0		
28/10/2019 00:00	-0.548	-0.548	-0.548	-0.548	0		
29/10/2019 00:00	-0.545	-0.545	-0.545	-0.545	0		
30/10/2019 00:00	-0.545	-0.545	-0.545	-0.545	0		
31/10/2019 00:00	-0.543	-0.543	-0.543	-0.543	0		
01/11/2019 00:00	-0.549	-0.549	-0.549	-0.549	0		
04/11/2019 00:00	-0.536	-0.536	-0.536	-0.536	0		
05/11/2019 00:00	-0.541	-0.541	-0.541	-0.541	0		
06/11/2019 00:00	-0.539	-0.539	-0.539	-0.539	0		
07/11/2019 00:00	-0.537	-0.537	-0.537	-0.537	0		
08/11/2019 00:00	-0.54	-0.54	-0.54	-0.54	0		
11/11/2019 00:00	-0.541	-0.541	-0.541	-0.541	0		
12/11/2019 00:00	-0.537	-0.537	-0.537	-0.537	0		
13/11/2019 00:00	-0.531	-0.531	-0.531	-0.531	0		
14/11/2019 00:00	-0.536	-0.536	-0.536	-0.536	0		
18/11/2019 00:00	-0.541	-0.541	-0.541	-0.541	0		
19/11/2019 00:00	-0.542	-0.542	-0.542	-0.542	0		
20/11/2019 00:00	-0.511	-0.511	-0.511	-0.511	0		
21/11/2019 00:00	-0.542	-0.542	-0.542	-0.542	0		
22/11/2019 00:00	-0.536	-0.536	-0.536	-0.536	0		
25/11/2019 00:00	-0.533	-0.533	-0.533	-0.533	0		
26/11/2019 00:00	-0.533	-0.533	-0.533	-0.533	0		
27/11/2019 00:00	-0.533	-0.533	-0.533	-0.533	0		
28/11/2019 00:00	-0.531	-0.531	-0.531	-0.531	0		
29/11/2019 00:00	-0.532	-0.532	-0.532	-0.532	0		
02/12/2019 00:00	-0.541	-0.541	-0.541	-0.541	0		
03/12/2019 00:00	-0.539	-0.539	-0.539	-0.539	0		
04/12/2019 00:00	-0.54	-0.54	-0.54	-0.54	0		
05/12/2019 00:00	-0.54	-0.54	-0.54	-0.54	0		
06/12/2019 00:00	-0.541	-0.541	-0.541	-0.541	0		
09/12/2019 00:00	-0.541	-0.541	-0.541	-0.541	0		
10/12/2019 00:00	-0.544	-0.544	-0.544	-0.544	0		
11/12/2019 00:00	-0.544	-0.544	-0.544	-0.544	0		
12/12/2019 00:00	-0.544	-0.544	-0.544	-0.544	0		
13/12/2019 00:00	-0.543	-0.543	-0.543	-0.543	0		
16/12/2019 00:00	-0.543	-0.543	-0.543	-0.543	0		
17/12/2019 00:00	-0.536	-0.536	-0.536	-0.536	0		
18/12/2019 00:00	-0.54	-0.54	-0.54	-0.54	0		
19/12/2019 00:00	-0.54	-0.54	-0.54	-0.54	0		
20/12/2019 00:00	-0.54	-0.54	-0.54	-0.54	0		
23/12/2019 00:00	-0.545	-0.545	-0.545	-0.545	0		
24/12/2019 00:00	-0.549	-0.549	-0.549	-0.549	0		
27/12/2019 00:00	-0.542	-0.542	-0.542	-0.542	0		
30/12/2019 00:00	-0.541	-0.541	-0.541	-0.541	0		
31/12/2019 00:00	-0.531	-0.531	-0.531	-0.531	0		
02/01/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
03/01/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
06/01/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
07/01/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
08/01/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
09/01/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
10/01/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
13/01/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
14/01/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
15/01/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
16/01/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
17/01/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
20/01/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
21/01/2020 00:00	-0.535	-0.535	-0.535	-0.535	0		
22/01/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
23/01/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
24/01/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
27/01/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
28/01/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
29/01/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
30/01/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
31/01/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
03/02/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
04/02/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
05/02/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
06/02/2020 00:00	-0.535	-0.535	-0.535	-0.535	0		
07/02/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
10/02/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
11/02/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
12/02/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
13/02/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
14/02/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
17/02/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
18/02/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
19/02/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
20/02/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
21/02/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
24/02/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
25/02/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
26/02/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
27/02/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
28/02/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
02/03/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
03/03/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
04/03/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
05/03/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
06/03/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
09/03/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
10/03/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
11/03/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
12/03/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
13/03/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
16/03/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
17/03/2020 00:00	-0.531	-0.531	-0.531	-0.531	0		
18/03/2020 00:00	-0.529	-0.529	-0.529	-0.529	0		
19/03/2020 00:00	-0.526	-0.526	-0.526	-0.526	0		
20/03/2020 00:00	-0.524	-0.524	-0.524	-0.524	0		
23/03/2020 00:00	-0.525	-0.525	-0.525	-0.525	0		
24/03/2020 00:00	-0.527	-0.527	-0.527	-0.527	0		
25/03/2020 00:00	-0.527	-0.527	-0.527	-0.527	0		
26/03/2020 00:00	-0.529	-0.529	-0.529	-0.529	0		
27/03/2020 00:00	-0.53	-0.53	-0.53	-0.53	0		
30/03/2020 00:00	-0.528	-0.528	-0.528	-0.528	0		
31/03/2020 00:00	-0.522	-0.522	-0.522	-0.522	0		
01/04/2020 00:00	-0.527	-0.527	-0.527	-0.527	0		
02/04/2020 00:00	-0.534	-0.534	-0.534	-0.534	0		
03/04/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
06/04/2020 00:00	-0.533	-0.533	-0.533	-0.533	0		
07/04/2020 00:00	-0.533	-0.533	-0.533	-0.533	0		
08/04/2020 00:00	-0.535	-0.535	-0.535	-0.535	0		
09/04/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
14/04/2020 00:00	-0.534	-0.534	-0.534	-0.534	0		
15/04/2020 00:00	-0.535	-0.535	-0.535	-0.535	0		
16/04/2020 00:00	-0.534	-0.534	-0.534	-0.534	0		
17/04/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
20/04/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
21/04/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
22/04/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
23/04/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
24/04/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
27/04/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
28/04/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
29/04/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
30/04/2020 00:00	-0.531	-0.531	-0.531	-0.531	0		
04/05/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
05/05/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
06/05/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
07/05/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
08/05/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
11/05/2020 00:00	-0.544	-0.544	-0.544	-0.544	0		
12/05/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
13/05/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
14/05/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
15/05/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
18/05/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
19/05/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
20/05/2020 00:00	-0.545	-0.545	-0.545	-0.545	0		
21/05/2020 00:00	-0.545	-0.545	-0.545	-0.545	0		
22/05/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
25/05/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
26/05/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
27/05/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
28/05/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
29/05/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
01/06/2020 00:00	-0.546	-0.546	-0.546	-0.546	0		
02/06/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
03/06/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
04/06/2020 00:00	-0.545	-0.545	-0.545	-0.545	0		
05/06/2020 00:00	-0.544	-0.544	-0.544	-0.544	0		
08/06/2020 00:00	-0.547	-0.547	-0.547	-0.547	0		
09/06/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
10/06/2020 00:00	-0.548	-0.548	-0.548	-0.548	0		
11/06/2020 00:00	-0.547	-0.547	-0.547	-0.547	0		
12/06/2020 00:00	-0.546	-0.546	-0.546	-0.546	0		
15/06/2020 00:00	-0.547	-0.547	-0.547	-0.547	0		
16/06/2020 00:00	-0.546	-0.546	-0.546	-0.546	0		
17/06/2020 00:00	-0.544	-0.544	-0.544	-0.544	0		
18/06/2020 00:00	-0.544	-0.544	-0.544	-0.544	0		
19/06/2020 00:00	-0.546	-0.546	-0.546	-0.546	0		
22/06/2020 00:00	-0.545	-0.545	-0.545	-0.545	0		
23/06/2020 00:00	-0.544	-0.544	-0.544	-0.544	0		
24/06/2020 00:00	-0.546	-0.546	-0.546	-0.546	0		
25/06/2020 00:00	-0.547	-0.547	-0.547	-0.547	0		
26/06/2020 00:00	-0.547	-0.547	-0.547	-0.547	0		
29/06/2020 00:00	-0.545	-0.545	-0.545	-0.545	0		
30/06/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
01/07/2020 00:00	-0.548	-0.548	-0.548	-0.548	0		
02/07/2020 00:00	-0.548	-0.548	-0.548	-0.548	0		
03/07/2020 00:00	-0.549	-0.549	-0.549	-0.549	0		
06/07/2020 00:00	-0.55	-0.55	-0.55	-0.55	0		
07/07/2020 00:00	-0.55	-0.55	-0.55	-0.55	0		
08/07/2020 00:00	-0.549	-0.549	-0.549	-0.549	0		
09/07/2020 00:00	-0.549	-0.549	-0.549	-0.549	0		
10/07/2020 00:00	-0.549	-0.549	-0.549	-0.549	0		
13/07/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
14/07/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
15/07/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
16/07/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
17/07/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
20/07/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
21/07/2020 00:00	-0.549	-0.549	-0.549	-0.549	0		
22/07/2020 00:00	-0.55	-0.55	-0.55	-0.55	0		
23/07/2020 00:00	-0.55	-0.55	-0.55	-0.55	0		
24/07/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
27/07/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
28/07/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
29/07/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
30/07/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
31/07/2020 00:00	-0.55	-0.55	-0.55	-0.55	0		
03/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
04/08/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
05/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
06/08/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
07/08/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
10/08/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
11/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
12/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
13/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
14/08/2020 00:00	-0.549	-0.549	-0.549	-0.549	0		
17/08/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
18/08/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
19/08/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
20/08/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
21/08/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
24/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
25/08/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
26/08/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
27/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
28/08/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
31/08/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
01/09/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
02/09/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
03/09/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
04/09/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
07/09/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
08/09/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
09/09/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
10/09/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
11/09/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
14/09/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
15/09/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
16/09/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
17/09/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
18/09/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
21/09/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
22/09/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
23/09/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
24/09/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
25/09/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
28/09/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
29/09/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
30/09/2020 00:00	-0.57	-0.57	-0.57	-0.57	0		
01/10/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
02/10/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
05/10/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
06/10/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
07/10/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
08/10/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
09/10/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
12/10/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
13/10/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
14/10/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
15/10/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
16/10/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
19/10/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
20/10/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
21/10/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
22/10/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
23/10/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
26/10/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
27/10/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
28/10/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
29/10/2020 00:00	-0.552	-0.552	-0.552	-0.552	0		
30/10/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
02/11/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
03/11/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
04/11/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
05/11/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
06/11/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
09/11/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
10/11/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
11/11/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
12/11/2020 00:00	-0.548	-0.548	-0.548	-0.548	0		
13/11/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
16/11/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
17/11/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
18/11/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
19/11/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
20/11/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
23/11/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
24/11/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
25/11/2020 00:00	-0.554	-0.554	-0.554	-0.554	0		
26/11/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
27/11/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
30/11/2020 00:00	-0.56	-0.56	-0.56	-0.56	0		
01/12/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
02/12/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
03/12/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
04/12/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
07/12/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
08/12/2020 00:00	-0.559	-0.559	-0.559	-0.559	0		
09/12/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
10/12/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
11/12/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
14/12/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
15/12/2020 00:00	-0.551	-0.551	-0.551	-0.551	0		
16/12/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
17/12/2020 00:00	-0.556	-0.556	-0.556	-0.556	0		
21/12/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
22/12/2020 00:00	-0.558	-0.558	-0.558	-0.558	0		
23/12/2020 00:00	-0.559	-0.559	-0.559	-0.559	0		
28/12/2020 00:00	-0.553	-0.553	-0.553	-0.553	0		
29/12/2020 00:00	-0.557	-0.557	-0.557	-0.557	0		
30/12/2020 00:00	-0.555	-0.555	-0.555	-0.555	0		
04/01/2021 00:00	-0.566	-0.566	-0.566	-0.566	0		
05/01/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
06/01/2021 00:00	-0.566	-0.566	-0.566	-0.566	0		
07/01/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
11/01/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
12/01/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
13/01/2021 00:00	-0.562	-0.562	-0.562	-0.562	0		
14/01/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
18/01/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
19/01/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
20/01/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
21/01/2021 00:00	-0.562	-0.562	-0.562	-0.562	0		
25/01/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
26/01/2021 00:00	-0.558	-0.558	-0.558	-0.558	0		
27/01/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
28/01/2021 00:00	-0.561	-0.561	-0.561	-0.561	0		
01/02/2021 00:00	-0.566	-0.566	-0.566	-0.566	0		
02/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
03/02/2021 00:00	-0.558	-0.558	-0.558	-0.558	0		
04/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
08/02/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
09/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
10/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
11/02/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
15/02/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
16/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
17/02/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
18/02/2021 00:00	-0.562	-0.562	-0.562	-0.562	0		
22/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
23/02/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
24/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
25/02/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
01/03/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
02/03/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
03/03/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
04/03/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
08/03/2021 00:00	-0.558	-0.558	-0.558	-0.558	0		
09/03/2021 00:00	-0.56	-0.56	-0.56	-0.56	0		
10/03/2021 00:00	-0.562	-0.562	-0.562	-0.562	0		
11/03/2021 00:00	-0.561	-0.561	-0.561	-0.561	0		
15/03/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
16/03/2021 00:00	-0.562	-0.562	-0.562	-0.562	0		
17/03/2021 00:00	-0.561	-0.561	-0.561	-0.561	0		
18/03/2021 00:00	-0.566	-0.566	-0.566	-0.566	0		
22/03/2021 00:00	-0.566	-0.566	-0.566	-0.566	0		
23/03/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
24/03/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
25/03/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
29/03/2021 00:00	-0.57	-0.57	-0.57	-0.57	0		
30/03/2021 00:00	-0.57	-0.57	-0.57	-0.57	0		
31/03/2021 00:00	-0.574	-0.574	-0.574	-0.574	0		
06/04/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
07/04/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
08/04/2021 00:00	-0.57	-0.57	-0.57	-0.57	0		
12/04/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
13/04/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
14/04/2021 00:00	-0.56	-0.56	-0.56	-0.56	0		
15/04/2021 00:00	-0.566	-0.566	-0.566	-0.566	0		
19/04/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
20/04/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
21/04/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
22/04/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
